id;millesime;num_site;name;name_impression;description;animations;condition_acces;unesco;monument_historique;musee_national;parcours;adresse;logo;tarifs;www;accessibilite;info_mail;info_tel;resa_mail;resa_tel;meta_datcreat;meta_datmaj;meta_datsupp;meta_insee;meta_siren;meta_source;meta_licence;meta_observations;meta_genealogie;meta_mairie_quartier;geocod_methode;geocod_fiability;geocod_real_address;meta_actif;nom_fic;lamb93_x;lamb93_y;gps_x_long;gps_y_lat;latitude;longitude
129;2019;11; Les animaux aux Jardins;;Jardin du Rocher des Doms Workshop des étudiants de l’Ecole Supérieure d’Art d’Avignon avec Karine Debouzie;Installation d'art ;7,8 et 9 Juin;;;;RDV aux Jardins;Jardin du Rocher des Doms;;Gratuit;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;845099.1930480294;6318762.793201715;4.807741999999999;43.952919000022284;43.952919000022284;4.807741999999999
130;2019;12; Les animaux aux Jardins;;;Le parc Colette, un îlot… de biodiversité en ville !;07-juin;;;;RDV aux Jardins;Parc colette;;Gratuit;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;844147.3795701562;6316902.850688142;4.795361;43.93638000002233;43.93638000002233;4.795361
131;2019;13; Les animaux aux Jardins;;Bibliographie autour des animaux aux jardins;Avignon Bibliothèques réalisera une bibliographie sur la thématique « Les animaux aux jardins ». Cette bibliographie sera distribuée dans toutes les bibliothèques du réseau. ;7 et 8 Juin;;;;RDV aux Jardins;Bibliothèque Ceccano 2 bis, rue Laboureur – Avignon 04 90 85 15 59 ;;gratuit;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;845034.0594601203;6318012.632178412;4.806716999999999;43.946183000022295;43.946183000022295;4.806716999999999
132;2019;14; Les animaux aux Jardins;;Bibliographie autour des animaux aux jardins;Avignon Bibliothèques réalisera une bibliographie sur la thématique « Les animaux aux jardins ». Cette bibliographie sera distribuée dans toutes les bibliothèques du réseau. ;7et 8 Juin;;;;RDV aux Jardins;Bibliothèque Jean-Louis Barrault 6, rue Perrin Morel – Avignon 04 90 89 84 58;;gratuit;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;846249.8055583544;6316246.343925586;4.8213490000000006;43.93004000002233;43.93004000002233;4.8213490000000006
133;2019;15; Les animaux aux Jardins;;Bibliographie autour des animaux aux jardins;Avignon Bibliothèques réalisera une bibliographie sur la thématique « Les animaux aux jardins ». Cette bibliographie sera distribuée dans toutes les bibliothèques du réseau. ;;;;;RDV aux Jardins;Bibliothèque Pierre Boulle Clos des Fontaines - 8, place du viguier – Avignon 04 90 87 56 96;;;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;847304.5189705301;6318256.390718199;4.8350610000000005;43.9479050000223;43.9479050000223;4.8350610000000005
134;2019;16; Les animaux aux Jardins;;Bibliographie autour des animaux aux jardins;Avignon Bibliothèques réalisera une bibliographie sur la thématique « Les animaux aux jardins ». Cette bibliographie sera distribuée dans toutes les bibliothèques du réseau. ;7 et 8 Juin;;;;RDV aux Jardins;Bibliothèque Champfleury Rue Marie Madeleine – Avignon 04 90 82 62 12;;gratuit;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;844386.9466343719;6317065.795819925;4.79839;43.93779700002233;43.93779700002233;4.79839
135;2019;17; Les animaux aux Jardins;;Bibliographie autour des animaux aux jardins;Avignon Bibliothèques réalisera une bibliographie sur la thématique « Les animaux aux jardins ». Cette bibliographie sera distribuée dans toutes les bibliothèques du réseau. ;7 et 8 Juin;;;;RDV aux Jardins;Bibliothèque Paul & Alice Cluchier Parc de la Cantonne – Montfavet 04 13 60 50 35;;gratuit;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;850323.0743485044;6317074.6436828235;4.872302;43.936635000022335;43.936635000022335;4.872302
136;2019;18; Les animaux aux Jardins;;Bibliographie autour des animaux aux jardins;Avignon Bibliothèques réalisera une bibliographie sur la thématique « Les animaux aux jardins ». Cette bibliographie sera distribuée dans toutes les bibliothèques du réseau. ;7 et 8 Juin;;;;RDV aux Jardins;Bibliothèque Saint-Chamand Av. François Mauriac – Avignon 04 90 87 61 05;;gratuit;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;847992.1556651045;6316559.978932142;4.843130999999999;43.932498000022335;43.932498000022335;4.843130999999999
137;2019;19; Les animaux aux Jardins;;10h : Visite guidée « Jardins, animaux imaginaires et fantastiques »;Gargouilles, Tarasque, lions, dragons, singes et lapins se cachent dans des endroits inattendus.;8 et 9 Juin;;;;RDV aux Jardins;Départ de l’Office de Tourisme ;;Visite adaptée aux familles Durée : 2h00 ;;;;;Réservation obligatoire auprès de l’Office de Tourisme au 04 32 74 32 74 ;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;844953.185881264;6317876.074415207;4.805671;43.944971000022306;43.944971000022306;4.805671
146;2019;28;Les animaux aux jardins;;Hôtel Le Magnan;Découverte d’un petit jardin intérieur aux essences méditerranéennes entre jujubier, olivier, lauriers roses et lavandes… avec la faune particulière du Magnan : des petits oiseaux en métal recyclé issu du commerce équitable du Zimbabwe.;7 8 9 Juin;;;;RDV aux Jardins;63 rue du portail Magnanen ;;;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;845485.7662882376;6317739.676678916;4.812264000000001;43.94363400002231;43.94363400002231;4.812264000000001
138;2019;20; Les animaux aux Jardins;;Nos amis les plantes sauvages et insectes auxiliaires  Atelier dexploration;Vous vous interrogez sur les liens vitaux qui existent entre les plantes et les auxiliaires ? Venez découvrir ces plantes sauvages qui s’invitent sur les trottoirs et talus, leurs noms, leurs propriétés, et le rôle bienfaiteur des petites bêtes qui grignotent et butinent, et qui ont dû trouver un refuge dans la végétation pour passer l’hiver. Plantes et animaux interagissent pour maintenir l’équilibre d'un milieu. C'est de cet équilibre dynamique dont nous vous parlerons.;08-juin;;;;RDV aux Jardins;"Volubilis Réseau euro-méditerranéen pour la ville et les paysages
8 rue Frédéric Mistral contact@volubilis.org    04 32 76 24 66 www.volubilis.org
";;Manifestation gratuite. Adhésion bienvenue à Volubilis (20 euros).;;;;Sur réservation préalable et/ou le jour J dans la limite des places disponibles.;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;844920.6888356442;6317562.347125423;4.805177;43.94215500002231;43.94215500002231;4.805177
139;2019;21;Les animaux aux jardins;;14h : Conférence par Dominique Vingtain Conservatrice en chef du Petit Palais et du Palais des Papes;"""La nature et sa représentation au palais du pape d'Avignon au XIVe siècle : des animaux de chair et d'os dans les jardins et des animaux peints dans les appartements.""  ";08-juin;;;;RDV aux Jardins;Salle du cubiculaire Place du Palais;;gratuit;;;;;;"Conférence en places limitées
 Réservation au 04 90 80 80 07
";20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;845060.8811615491;6318552.853365645;4.807205000000001;43.95103800002229;43.95103800002229;4.807205000000001
140;2019;22;Les animaux aux jardins;;14h: Spectacle performance;Les élèves de l’école des arts urbains déambuleront dans le parc, en dansant et chantant. ;08-juin;;;;RDV aux Jardins;Parc Chico Mendes;;libre;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;848277.9242606468;6318064.5792770935;4.847127000000001;43.9459750000223;43.9459750000223;4.847127000000001
141;2019;23;Les animaux aux jardins;;14h à 19h : Visite libre LES PETITES BETES en partenariat avec le Naturoptère 15h : Visite et atelier pour tous Cherchez la petite bête ! 17h : Le rêve du papillon !;Les cigales seront-elles au rendez-vous au jardin les 8 et 9 juin ? ;8 et 9 Juin;;;;RDV aux Jardins;MUSEE VOULAND 17 rue Victor Hugo ;;Visite libre 6 € / 4 € / gratuit < 13 ans et Amis du Musée Louis Vouland ;;;;04 90 86 03 79 ;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;844527.4155133846;6318129.430018316;4.800440999999999;43.9473380000223;43.9473380000223;4.800440999999999
142;2019;24;Les animaux aux jardins;;15h : Association Le Moulin de Notre Dame Balade en ceinture verte et visite de « Mon petit bonheur »;"Nous partons à pied le long de l’allée St Martial pour découvrir les premiers panneaux de la balade le long du Canal Puy ; le chemin des Sonnailles nous mène jusqu'à Mon petit bonheur, où nous découvrons toutes sortes d'animaux traditionnels ou exotiques. ";08-juin;;;;RDV aux Jardins;Rendez-vous au Moulin de Notre Dame – Croisement des avenues du Moulin de Notre Dame et de la Bouquetière – face au restaurant Le Diapason.;;;;;;lemoulindenotredame@gmail.com;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;846224.0326068212;6315521.407396574;4.82082;43.92352300002236;43.92352300002236;4.82082
143;2019;25;Les animaux aux jardins;;15h30 Visite guidée « Le Pape, animaux et compagnie »;Peints, sculptés, figurés dans les manuscrits enluminés ou présents dans la ménagerie installée dans les jardins, les animaux accompagnent le Pape au quotidien. Pourquoi le Pape travaillait-il sous l’œil inquiet d’un cerf peint sur les murs de son cabinet d’étude ? ;08 et 09 Juin;;;;RDV aux Jardins;Départ  du Palais des Papes – rendez-vous devant l’entrée du Palais des Papes, à l’extérieur. ;;Visite adaptée aux familles Durée : 1h30 Visites limitées à 30 personnes ;;;;Réservation obligatoire auprès de l’Office de Tourisme au 04 32 74 32 74 ;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;845028.0025396035;6318501.863513923;4.806781000000001;43.95058600002229;43.95058600002229;4.806781000000001
144;2019;26;Les animaux aux jardins;;15h30 Concert;L'orchestre baroque du conservatoire propose un programme autour de la nature (pièce musicales représentantes les coqs, les oiseaux, les chiens, les chats, l'eau, ambiances bucoliques). Esthétique baroque avec un morceau contemporain. ;09-juin;;;;RDV aux Jardins;Musée Calvet 63 rue Joseph Vernet ;;Entrée libre;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;844767.2866238218;6318093.781348152;4.803418;43.9469680000223;43.9469680000223;4.803418
145;2019;27;Les animaux aux jardins;;17h concert 100 guitares sur un bateau ivre;Le 9 juin prochain, un exceptionnel concert réunissant une centaine de guitaristes électriques aura lieu à Avignon, sur l'esplanade du Rocher des Doms. « 100 Guitares Sur Un Bateau Ivre » est une pièce d'une cinquantaine de minutes créée par le guitariste et compositeur Gilles Laval, librement inspirée du poème d'Arthur Rimbaud Le Bateau Ivre. ;09-juin;;;;RDV aux Jardins;Esplanade du Rocher des Doms;;Entrée libre;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;845162.4693218404;6318762.575231768;4.808530000000001;43.952904000022286;43.952904000022286;4.808530000000001
147;2019;29;Les animaux aux jardins;;Hôtel Galeans des Issart;Niché au pied du Palais des Papes,  l’Hôtel GALEANS DES ISSARTS  - classé monument  historique -  permettra aux visiteurs amoureux d'Avignon d’apprécier la vie de l'aristocratie au XVII° siècle.;7 8 9 Juin;;;;RDV aux Jardins;5  rue du Four  ;;14h 18 h : Entrée avec une participation de 2€  ;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;845273.1214383517;6318576.609868276;4.809855000000001;43.95120800002228;43.95120800002228;4.809855000000001
148;2019;30;Les animaux aux jardins;;Hôtel de la Baracane ;Les Jardins de Baracane  est une maison d'hôtes de charme du XVIIe siècle en plein cœur de la ville médiévale d’Avignon. « Les Jardins de Baracane » sont situés au calme, à proximité de la Place des Corps Saints.;7 8 9 Juin;;;;RDV aux Jardins;12 rue Baracane ;;14h 18h ;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;845246.2720259323;6317831.657807179;4.809307999999999;43.9445110000223;43.9445110000223;4.809307999999999
149;2019;31;Les animaux aux jardins;;Maison de Fogasses ;« UNE FAIM DE LOUP » 8  Juin 10h30 - 18H30  Exposition d’artistes autour du thème des loups 15H - 16h30 Inscription souhaitée pour les enfants : atelier des petits loups (création de masques dans le jardin) 9 Juin 10h30-11h30 uverture du jardin au public 12h-14h30  40 euros Le panier du Petit Chaperon Rouge avec des produits de petits producteurs locaux.Masques, costumes et déambulations du chaperon rouge et du loup de la compagnie Deraîdenz dans le jardin.     14h30 à 18H30 Visite du jardin;08-juin-19;;;;RDV aux Jardins;37-39 rue des fourbisseurs ;; 10h30 - 18H30 ;;;;04 90 87  25 02;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;845123.7596174576;6318159.840682516;4.807876;43.947489000022294;43.947489000022294;4.807876
150;2019;32;Les animaux aux jardins;;Maison d’hôtes et bar à vin Au cœur d’Avignon;Jardin paisible et chaleureux au cœur d’Avignon proposant un choix de planches sucrées et gâteaux. Entrée gratuite, consommations payantes au tarif de la carte du bar à vin.;Samedi 8 et Dimanche 9 juin ;;;;RDV aux Jardins;9 rue du  collège d’Annecy      ;;à partir de 15h jusqu’à 1h;;;;;http://aucoeurdavignon.com/  ;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;844901.6929197328;6317978.706149323;4.805059000000001;43.945905000022314;43.945905000022314;4.805059000000001
151;2019;33;Focus;;Conférence par Roland Desbordes, ancien président de la CRIIRAD;Surveillance de la radioactivité dans l'environnement d4avignon et de son secteur;lundi 3 juin  à 18h30;;;;Semaine du developpement durable 2019;Salle de l'antichambre, Mairie d'Avignon, place de l'Horloge;;Gratuit;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;844918.4707304987;6318375.7650728095;4.805381;43.94947400002228;43.94947400002228;4.805381
152;2019;34;Focus;;Projection film "Food-coop" organisé par Les amis de Gem la Coop suivi d'un débat;;jeudi 6 juin à 19h;;;;Semaine du developpement durable 2019;Théatre de la porte Saint Michel, 23 rue saint Michel;;Gratuit;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;845163.4591083563;6317741.289068542;4.808251;43.94371500002231;43.94371500002231;4.808251
153;2019;35;Focus;;journée portes ouvertes le Triporteur ;projet citoyen de réhabilitation de l'ancien Tri Postal ;samedi 8 juin 2019 de 10h à 18h;;;;Semaine du developpement durable 2019;5 avenue du blanchissage, ;;Gratuit;;;;;;;20190509143333;20190509143333;;84007;218400075;Mairie Avignon / Pôle Vivre Ensemble / DPT Culture;LO;;"- Données fournies par le service métier sous forme de 2 couches (localisation et contenu des manifestations)
- Intégration par le SIG de la collectivité";;manuelle;1;;t;84007-seddRdvjardins2019;844714.8851671774;6317557.644729234;4.802613;43.94215500002231;43.94215500002231;4.802613
